colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
2402	3712	2006	sim		Número de estabelecimentos agropecuários que compraram ovos de galinhas para incubação no ano
2403	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2404	5507	2000	sim		Filhos vivos em 31/07/2000 das mulheres de 10 anos ou mais de idade
2406	22348	2006	sim		Número de estabelecimentos agropecuários com caprinos
2407	11014	2000	sim		Domicílios particulares permanentes
2408	11014	2000	sim		Domicílios particulares permanentes
2409	11014	2000	sim		Domicílios particulares permanentes
2410	16710	2006	sim		Número de estabelecimentos agropecuários
2411	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2412	5548	2006	sim		Número de estabelecimentos agropecuários
2413	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2414	9459	2006	sim		Número de estabelecimentos agropecuários que produziram leite de cabra
2415	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2416	25194	2006	sim		Número de estabelecimentos agropecuários com ovinos
2417	11014	2000	sim		Domicílios particulares permanentes
2418	11014	2000	sim		Domicílios particulares permanentes
2419	11014	2000	sim		Domicílios particulares permanentes
2420	11014	2000	sim		Domicílios particulares permanentes
2421	11014	2000	sim		Domicílios particulares permanentes
2422	11014	2000	sim		Domicílios particulares permanentes
2423	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2424	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2425	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2426	33216	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2427	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2428	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2429	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2430	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2431	16521	2000	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
2432	5507	2000	sim		Domicílios particulares permanentes
2433	5507	2000	sim		Domicílios particulares permanentes
2434	5507	2000	sim		Domicílios particulares permanentes
2435	16710	2006	sim		Número de estabelecimentos agropecuários
2437	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2438	6840	2006	sim		Número de estabelecimentos agropecuários com caixas de colmeias na data de referência
2439	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
244	4491	1991	sim	Populacao	Famílias residentes em domicílios particulares
2440	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2441	16710	2006	sim		Número de estabelecimentos agropecuários com apicultura
2442	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2443	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2444	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2445	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2446	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2447	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2448	5548	2006	sim		Número de estabelecimentos agropecuários
2449	11051	2006	sim		Número de estabelecimentos agropecuários com bovinos
2450	16710	2006	sim		Número de estabelecimentos agropecuários
2451	11014	2000	sim	Populacao	Famílias residentes em domicílios particulares
2452	11014	2000	sim	Populacao	Famílias residentes em domicílios particulares
2453	16710	2006	sim		Número de estabelecimentos agropecuários com aquicultura
2454	4958	2006	sim		Número de estabelecimentos agropecuários com tratamento de esterco de animais
2455	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2456	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2457	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2458	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2459	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2460	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2461	5507	2000	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares
2462	5507	2000	sim	Populacao	Pessoas responsáveis pelas famílias, com cônjuge, residentes em domicílios particulares
2463	5507	2000	sim	Populacao	Famílias residentes em domicílios particulares
2464	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2465	5507	2000	sim	Populacao	Pessoas responsáveis pelas famílias, residentes em domicílios particulares
2466	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2467	5507	2000	sim		Pessoas de 10 anos ou mais de idade que viviam em companhia de cônjuge ou companheiro(a)
2468	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2470	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2471	5507	2000	sim		Pessoas de 10 anos ou mais de idade que viviam em companhia de cônjuge ou companheiro(a)
2472	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2473	5507	2000	sim		Pessoas de 10 anos ou mais de idade que viviam em companhia de cônjuge ou companheiro(a)
2474	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2475	5507	2000	sim		Pessoas de 10 anos ou mais de idade que viviam em companhia de cônjuge ou companheiro(a)
2476	5507	2000	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares
2477	5507	2000	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal
2478	5507	2000	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares
248	4	1987	sim		Famílias
249	4	1987	sim		Famílias
251	4491	1991	sim	Populacao	Pessoas residentes em domicílios particulares
2512	44369	2006	sim		Número de estabelecimentos agropecuários que produziram leite de vaca
2518	37098	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
2519	9470	2006	sim		Número de pés existentes nos estabelecimentos agropecuários com até 50 pés existentes em 31/12
252	4491	1991	sim	Populacao	Número médio de pessoas por família residente em domicílio particular
2520	31913	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
254	111186		sim		Número de informantes
255	140689		sim		Número de municípios
2555	37098	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
2571	5507	2000	sim		Mulheres de 10 anos ou mais de idade
2572	5507	2000	sim		Filhos tidos pelas mulheres de 10 anos ou mais de idade
2573	5565	2010	sim		Mulheres de 10 anos ou mais de idade que tiveram filhos nascidos vivos
2576	16534	2006	sim		Número de estabelecimentos agropecuários
2578	5565	2010	sim		Mulheres de 10 anos ou mais de idade que tiveram filhos nascidos vivos
2582	5507	2000	sim		Mulheres de 10 anos ou mais de idade
259	72741		sim		Número de informantes
26	4491	1991	sim		Domicílios particulares e coletivos - Sinopse
260	4	1987	sim		Valor da despesa média mensal familiar em alimentação no domicílio e artigos de limpeza
2609	50126	2016	sim		Nascidos vivos registrados no ano
2612	50126	2016	sim		Nascidos vivos ocorridos no ano
2647	50126	2016	sim		Nascidos vivos ocorridos no ano
2651	47443	2016	sim		Nascidos vivos ocorridos no ano
2652	47433	2016	sim		Nascidos vivos ocorridos no ano, filhos de mães que nasceram e residiam no mesmo lugar (Brasil, estrangeiro ou ignorado)
2654	50118	2016	sim		Número de óbitos ocorridos no ano
2680	47443	2016	sim		Nascidos vivos ocorridos no ano
2681	47437	2016	sim		Número de óbitos ocorridos no ano
2682	50118	2016	sim		Número de óbitos registrados no ano
2683	50118	2016	sim		Número de óbitos ocorridos no ano
2685	47437	2016	sim		Número de óbitos ocorridos no ano
2723	11086	2006	sim		Número de estabelecimentos agropecuários
2724	5548	2006	sim		Pessoas que dirigem os estabelecimentos agropecuários
2725	11086	2006	sim		Número de estabelecimentos agropecuários
2726	11086	2006	sim		Número de estabelecimentos agropecuários
2727	11086	2006	sim		Número de estabelecimentos agropecuários
2728	166859	2013	sim	Empresas / ocupacao	Número de unidades locais
2731	11086	2006	sim		Número de estabelecimentos agropecuários
2732	11086	2006	sim		Número de estabelecimentos agropecuários
2759	46213	2016	sim		Número de casamentos entre cônjuges masculino e feminino
2760	11086	2006	sim		Número de estabelecimentos agropecuários
2761	5545	2006	sim		Número de estabelecimentos agropecuários com produtor proprietário, concessionário ou assentado sem titulação definitiva
2762	5545	2006	sim		Número de estabelecimentos agropecuários com produtor proprietário, concessionário ou assentado sem titulação definitiva
2763	5547	2006	sim		Número de estabelecimentos agropecuários com eletrodomésticos
2764	88240	2013	sim	Empresas / ocupacao	Número de unidades locais de empresas de alto crescimento
2765	58529	2013	sim	Renda / rendimento|Empresas / ocupacao	Número de unidades locais de empresas com pessoal ocupado assalariado
2766	5570	2006	sim		Número de estabelecimentos agropecuários com produção animal integrada à indústria
2774	5548	2006	sim		Número de estabelecimentos agropecuários
2775	5548	2006	sim		Número de estabelecimentos agropecuários
2776	5548	2006	sim		Número de estabelecimentos agropecuários
278	48267		sim		Número de estabelecimentos
2781	5548	2006	sim		Número de estabelecimentos agropecuários
2782	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
2783	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
2784	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
2785	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
2786	5530	2006	sim	Renda / rendimento	Número de estabelecimentos agropecuários em que algum membro da família do produtor teve atividade remunerada fora do estabelecimento no ano
279	11348		sim		Número de estabelecimentos com armazéns convencionais, estruturais e infláveis
2848	22174	2006	sim	Empresas / ocupacao	Número de estabelecimentos agropecuários com pessoal ocupado com laço de parentesco com o produtor
2849	5521	2006	sim		Número de estabelecimentos agropecuários com trabalhadores temporários contratados no ano
2850	5548	2006	sim		Número de estabelecimentos agropecuários
2851	5292	2006	sim		Número de estabelecimentos agropecuários com utilização de mão-de-obra com intermediação de empreiteiro no ano
2852	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
2866	46213	2016	sim		Número de casamentos entre cônjuges masculino e feminino
2867	46213	2016	sim		Número de casamentos entre cônjuges masculino e feminino
2870	5507	2000	sim		Mulheres de 10 anos ou mais de idade que tiveram filhos
289	27612	2016	sim		Valor da produção na extração vegetal
290	19297	2010	sim		Valor da produção na extração vegetal
2902	5565	2010	sim		Filhos tidos nascidos vivos pelas mulheres de 10 anos ou mais de idade
2903	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2908	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, economicamente ativas na semana de referência, com rendimento
291	22837	2016	sim		Valor da produção na silvicultura
2911	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2914	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2915	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
292	13416	2010	sim		Valor da produção na silvicultura
2927	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
2928	33042	2000	sim	Populacao	Famílias residentes em domicílios particulares
2929	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
2933	5564	2006	sim	Empresas / ocupacao	Número de empresas
2935	12693	2009	sim		Número de processos de separação judicial encerrados em 1ª instância
2936	6395	2009	sim		Número de processos de separação judicial encerrados em 1ª instância
2938	30		sim		IPCA - Variação mensal
2942	83550		sim		IPCA dessazonalizado - Variação mensal
2944	12374	2009	sim		Número de separações judiciais concedidas em 1ª instância
2946	83550		sim		IPCAE - Percentual no mês
2948	16372	2008	sim		Número de separações judiciais concedidas em 1ª instância a casais com filhos menores de idade
2949	6298	2009	sim		Número de separações judiciais concedidas em 1ª instância
2951	83550		sim		INPC - Variação mensal
2953	16521	2000	sim		Pessoas de 10 anos ou mais de idade
2954	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2955	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2956	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2957	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2958	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2959	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2960	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2961	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2962	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2963	5133	2000	sim		Pessoas de 10 anos ou mais de idade, empregadoras no trabalho principal da semana de referência
2964	5507	2000	sim		Pessoas de 14 anos ou mais de idade
2965	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2966	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2967	5507	2000	sim		Pessoas de 10 anos ou mais de idade, empregadas no trabalho principal da semana de referência
2972	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2973	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2974	5507	2000	sim	Populacao	População residente
2975	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2976	11072	2000	sim		Pessoas que frequentavam escola ou creche
2977	11072	2000	sim		Pessoas que frequentavam escola ou creche
2978	5507	2000	sim		Pessoas de 7 anos ou mais de idade
2979	5507	2000	sim		Pessoas de 7 anos ou mais de idade
2980	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2981	5507	2000	sim		Pessoas de 25 anos ou mais de idade
2982	5507	2000	sim		Pessoas de 25 anos ou mais de idade
2983	5239	2000	sim		Pessoas com curso de nível superior concluído
2984	5239	2000	sim		Pessoas com curso de nível superior concluído
2985	5507	2000	sim	Populacao	População residente
2986	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2987	11014	2000	sim		Pessoas de 10 anos ou mais de idade
2990	31733	2016	sim		Número de óbitos fetais ocorridos e registrados no ano
2991	25849	2016	sim		Número de óbitos fetais ocorridos e registrados no ano
2992	243	2016	nao		Número de óbitos fetais ocorridos e registrados no ano
2993	26192	2009	sim		Número de processos de divórcio encerrados em 1ª instância
2995	26045	2009	sim		Número de divórcios concedidos em 1ª instância sem recursos
2996	25602	2009	sim		Número de divórcios concedidos em 1ª instância sem recursos
2997	13075	2009	sim		Número de divórcios concedidos em 1ª instância sem recursos
300	4	1987	sim		Pessoas moradoras
301	4	1987	sim		Domicílios
302	4	1987	sim		Pessoas moradoras
303	6	1995	sim		Valor do recebimento médio mensal familiar
3033	16695	2010	sim		Número de domicílios particulares ocupados
3036	54	2002	sim		Participação relativa de alimentos e grupos de alimentos no total de calorias determinado pela aquisição alimentar domiciliar
304	4	1987	sim		Pessoas moradoras
305	4974	1996	sim	Populacao	População residente em domicílios particulares permanentes
3064	44369	2006	sim		Número de estabelecimentos agropecuários que produziram leite de vaca
307	5570	1995	sim		Número de estabelecimentos agropecuários
308	5570	1995	sim		Número de estabelecimentos agropecuários
309	5570	1995	sim		Número de estabelecimentos agropecuários
310	5570	1995	sim		Número de estabelecimentos agropecuários
3105	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3106	6073	2006	sim		Número de estabelecimentos agropecuários que produziram lã
3107	5565	2010	sim	Populacao	População residente
311	5570	1995	sim		Número de estabelecimentos agropecuários
312	4956	1995	sim		Número de estabelecimentos agropecuários
313	4956	1995	sim		Área dos estabelecimentos agropecuários
314	4956	1995	sim		Área dos estabelecimentos agropecuários
3145	5565	2010	sim	Populacao	População residente
3146	5565	2010	sim	Populacao	Pessoas residentes em domicílios particulares
3147	11130	2010	sim		Pessoas de 10 anos ou mais de idade, responsáveis pelos domicílios particulares
3148	11130	2010	sim		Pessoas de até 10 anos de idade
3149	22260	2010	sim		Pessoas de 10 anos ou mais de idade
315	4956	1995	sim		Área dos estabelecimentos agropecuários
3150	11130	2010	sim		Pessoas de 5 anos ou mais de idade
3151	5565	2010	sim		Óbitos de pessoas que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010
3152	5565	2010	sim		Domicílios particulares permanentes
3153	5565	2010	sim		Domicílios particulares permanentes
3154	5565	2010	sim		Domicílios particulares permanentes
3155	5565	2010	sim		Domicílios particulares permanentes
3156	5565	2010	sim		Domicílios particulares permanentes que tinham energia elétrica de companhia distribuidora
3157	5565	2010	sim		Domicílios particulares permanentes
316	4956	1995	sim		Área dos estabelecimentos agropecuários
3168	33390	2010	sim		Domicílios particulares permanentes
3169	10969	2006	sim		Número de estabelecimentos agropecuários com suínos
317	4956	1995	sim		Área dos estabelecimentos agropecuários
3170	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, com rendimento
3171	16710	2006	sim		Número de estabelecimentos agropecuários
3172	5156	2010	sim		Emigrantes internacionais
3173	5156	2010	sim		Emigrantes internacionais
3174	11007	2006	sim		Número de estabelecimentos agropecuários com aves
3176	5565	2010	sim		Pessoas de 5 anos ou mais de idade
3177	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3178	16710	2006	sim		Número de estabelecimentos agropecuários
318	4956	1995	sim		Área dos estabelecimentos agropecuários
3180	5565	2010	sim	Populacao	População residente
3181	5563	2010	sim		Pessoas que residiam há menos de 10 anos ininterruptos na Unidade da Federação
3182	5565	2010	sim		Pessoas que já residiram fora do município
319	4974	1996	sim		Média de moradores em domicílios particulares permanentes
3190	5563	2010	sim		Pessoas que residiam há menos de 10 anos ininterruptos na Unidade da Federação
3191	5547	2010	sim		Pessoas naturais da unidade da federação, que residiam há menos de 10 anos ininterruptos na unidade da federação
3192	11125	2010	sim		Pessoas que residiam há menos de 10 anos ininterruptos na Unidade da Federação
3193	5565	2010	sim		Pessoas de 10 anos ou mais de idade
320	4956	1995	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários
3206	5548	2010	sim		Pessoas de 5 anos ou mais de idade que não residiam na unidade da federação em 31.07.2005
3207	5565	2010	sim		Pessoas de 5 anos ou mais de idade que não residiam no município em 31/07/2005
3209	2492	2010	sim		Pessoas de 5 anos ou mais de idade que não residiam no Brasil em 31/07/2005
321	4956	1995	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários
3210	5565	2010	sim		Pessoas que tinham menos de 10 anos ininterruptos de residência no município
3211	5565	2010	sim		Pessoas com até 10 anos de idade
3212	5565	2010	sim		Pessoas com até 10 anos de idade
3213	11130	2010	sim		Pessoas de 5 anos ou mais de idade, alfabetizadas
3214	5565	2010	sim	Populacao	Pessoas de 5 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
3215	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3216	11130	2010	sim		Domicílios particulares permanentes
3217	11130	2010	sim		Domicílios particulares permanentes
3218	5565	2010	sim		Domicílios particulares permanentes
3219	5565	2010	sim		Domicílios particulares permanentes
322	4956	1995	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários
3220	5565	2010	sim		Domicílios particulares permanentes
3221	5565	2010	sim		Domicílios particulares permanentes
3222	5565	2010	sim		Domicílios particulares permanentes
3223	5565	2010	sim		Óbitos de pessoas que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010
3224	4267	2010	sim		Óbitos de crianças menores de 1 ano de idade que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010
323	4949	1995	sim		Efetivo dos rebanhos
324	4949	1995	sim		Efetivo dos rebanhos
325	4949	1995	sim		Efetivo dos rebanhos
326	4922	1995	sim		Total de cabeças compradas
3261	5565	2010	sim		Domicílios particulares permanentes
3263	33390	2010	sim		Domicílios particulares permanentes
3264	16695	2010	sim		Domicílios particulares permanentes
3268	5565	2010	sim		Domicílios particulares permanentes
327	4922	1995	sim		Total de cabeças compradas
3277	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3278	5565	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
3279	16695	2010	sim		Pessoas de 10 anos ou mais de idade
328	4922	1995	sim		Total de cabeças compradas
3284	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3285	37026	2006	sim		Número de estabelecimentos agropecuários que produziram ovos de galinhas
3286	16506	2006	sim		Número de estabelecimentos agropecuários com aves
3287	3712	2006	sim		Número de estabelecimentos agropecuários que compraram ovos de galinhas para incubação no ano
3288	22348	2006	sim		Número de estabelecimentos agropecuários com caprinos
3289	16710	2006	sim		Número de estabelecimentos agropecuários
329	4934	1995	sim		Total de cabeças vendidas
3290	9459	2006	sim		Número de estabelecimentos agropecuários que produziram leite de cabra
3291	25194	2006	sim		Número de estabelecimentos agropecuários com ovinos
3292	16710	2006	sim		Número de estabelecimentos agropecuários
3294	6840	2006	sim		Número de estabelecimentos agropecuários com caixas de colmeias na data de referência
3295	16710	2006	sim		Número de estabelecimentos agropecuários com apicultura
3297	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
3298	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
3299	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
330	4934	1995	sim		Total de cabeças vendidas
3300	10244	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
3301	5530	2006	sim	Renda / rendimento	Número de estabelecimentos agropecuários em que algum membro da família do produtor teve atividade remunerada fora do estabelecimento no ano
3302	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
3303	11033	2006	sim		Número de estabelecimentos agropecuários que investiram
3304	11086	2006	sim		Número de estabelecimentos agropecuários com informações sobre bens
3305	10785	2006	sim		Número de estabelecimentos agropecuários
3306	11084	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
3307	11083	2006	sim		Número de estabelecimentos agropecuários que obtiveram receitas no ano
3308	10670	2006	sim		Número de estabelecimentos agropecuários que obtiveram outras receitas no ano
3309	11084	2006	sim		Número de estabelecimentos agropecuários com produção
331	4934	1995	sim		Total de cabeças vendidas
3310	22174	2006	sim	Empresas / ocupacao	Número de estabelecimentos agropecuários com pessoal ocupado com laço de parentesco com o produtor
3311	5521	2006	sim		Número de estabelecimentos agropecuários com trabalhadores temporários contratados no ano
3312	5548	2006	sim		Número de estabelecimentos agropecuários
3313	5292	2006	sim		Número de estabelecimentos agropecuários com utilização de mão-de-obra com intermediação de empreiteiro no ano
3314	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
3315	6073	2006	sim		Número de estabelecimentos agropecuários que produziram lã
3316	5548	2006	sim		Número de estabelecimentos agropecuários
3317	5548	2006	sim		Número de estabelecimentos agropecuários
3318	11086	2006	sim		Número de estabelecimentos agropecuários
3319	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
332	4904	1995	sim		Total de cabeças abatidas
3320	5472	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
3321	11086	2006	sim		Número de estabelecimentos agropecuários
3322	11086	2006	sim		Número de estabelecimentos agropecuários
3324	5565	2010	sim		Pessoas de 5 anos ou mais de idade
3325	33390	2010	sim		Domicílios particulares permanentes
333	4904	1995	sim		Total de cabeças abatidas
334	4904	1995	sim		Total de cabeças abatidas
3341	33390	2010	sim		Domicílios particulares permanentes
3342	11058	2006	sim		Produtor masculino na direção dos trabalhos do estabelecimento
3343	19982	2006	sim		Número de estabelecimentos agropecuários com uso de adubo em lavouras
3344	17716	2006	sim		Número de estabelecimentos agropecuários que utilizaram pulverizador costal na aplicação de agrotóxico
3345	33390	2010	sim		Domicílios particulares permanentes
3346	5548	2006	sim		Número de estabelecimentos agropecuários
3347	11086	2006	sim		Número de estabelecimentos agropecuários
3348	5548	2006	sim		Número de estabelecimentos agropecuários
3349	5548	2006	sim		Número de estabelecimentos agropecuários
335	4922	1995	sim		Valor das cabeças compradas
3350	5548	2006	sim		Número de estabelecimentos agropecuários
3351	5548	2006	sim		Número de estabelecimentos agropecuários
3352	11086	2006	sim		Número de estabelecimentos agropecuários
3353	11086	2006	sim		Número de estabelecimentos agropecuários
3354	11086	2006	sim		Número de estabelecimentos agropecuários
3355	11086	2006	sim		Número de estabelecimentos agropecuários
3356	10149	2006	sim		Número de estabelecimentos agropecuários com uso de irrigação
3357	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3358	5565	2010	sim		Moradores em domicílios particulares permanentes em áreas urbanas com ordenamento regular
3359	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
336	4868	1995	sim		Valor das cabeças compradas
3360	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3361	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3362	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3363	11130	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3364	5565	2010	sim		Domicílios particulares permanentes em áreas urbanas com ordenamento regular
3365	5565	2010	sim		Moradores em domicílios particulares permanentes em áreas urbanas com ordenamento regular
3366	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12
3367	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
3368	11084	2006	sim		Número de estabelecimentos agropecuários com produção
3369	11084	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
337	4922	1995	sim		Valor das cabeças compradas
3370	11083	2006	sim		Número de estabelecimentos agropecuários que obtiveram receitas no ano
3371	10670	2006	sim		Número de estabelecimentos agropecuários que obtiveram outras receitas no ano
3372	11140	2006	sim		Número de estabelecimentos agropecuários
3373	31913	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
3374	11006	2006	sim		Valor da produção
3375	46213	2016	sim		Número de casamentos entre cônjuges masculino e feminino
3376	1664	2011	sim		Número de separações consensuais concedidas em 1ª instância ou por escritura
3379	1615	2010	sim		Domicílios particulares ocupados, nos municípios com presença identificada de aglomerados subnormais
338	4934	1995	sim		Valor das cabeças vendidas
3380	646	2010	sim		Domicílios particulares ocupados em aglomerados subnormais
3381	323	2010	sim	Populacao	População residente em domicílios particulares ocupados em aglomerados subnormais
3382	323	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
3383	323	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
3384	323	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
3385	323	2010	sim		Domicílios particulares permanentes em aglomerados subnormais
339	4934	1995	sim		Valor das cabeças vendidas
3398	5533	2006	sim		Número de estabelecimentos agropecuários em que o produtor declarou ter atividade fora do estabelecimento no ano
3399	5530	2006	sim	Renda / rendimento	Número de estabelecimentos agropecuários em que algum membro da família do produtor teve atividade remunerada fora do estabelecimento no ano
3400	10814	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
3401	10856	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
