Ano;Mun_Cod;Município;Governança para o Desenvolvimento;Educação Empreendedora
2017;2512036;Poço Dantas;0,318158;0
2017;2512077;Poço de José de Moura;0,532584;0,000268
2017;2512101;Pombal;0,455006;0,000536
2017;2512200;Prata;0,210812;0
2017;2512309;Princesa Isabel;0,264158;0
2017;2512408;Puxinanã;0,185921;0
2017;2512507;Queimadas;0,454386;0
2017;2512606;Quixaba;0,146415;0
2017;2512705;Remígio;0,239056;0,000054
2017;2512721;Pedro Régis;0,241917;0
2017;2512747;Riachão;0,248562;0
2017;2512754;Riachão do Bacamarte;0,284248;0
2017;2512762;Riachão do Poço;0,492238;0
2017;2512788;Riacho de Santo Antônio;0,393315;0
2017;2512804;Riacho dos Cavalos;0,256778;0
2017;2512903;Rio Tinto;0,299663;0,000161
2017;2513000;Salgadinho;0,238646;0
2017;2513109;Salgado de São Félix;0,248995;0
2017;2513158;Santa Cecília;0,25643;0
2017;2513208;Santa Cruz;0,245204;0,000322
2017;2513307;Santa Helena;0,243756;0,000429
2017;2513356;Santa Inês;0,233573;0
2017;2513406;Santa Luzia;0,339071;0,000161
2017;2513505;Santana de Mangueira;0,24959;0
2017;2513604;Santana dos Garrotes;0,250033;0
2017;2513653;Joca Claudino;0,29004;0,000107
2017;2513703;Santa Rita;0,544391;0,001448
2017;2513802;Santa Teresinha;0,368787;0,000054
2017;2513851;Santo André;0,332419;0
2017;2513901;São Bento;0,394162;0,000161
2017;2513927;São Bentinho;0,241449;0,000054
2017;2513943;São Domingos do Cariri;0,168409;0
2017;2513968;São Domingos;0,257114;0
2017;2513984;São Francisco;0,228683;0,000161
2017;2514008;São João do Cariri;0,371616;0
2017;2514107;São João do Tigre;0,264733;0
2017;2514206;São José da Lagoa Tapada;0,192223;0,000161
2017;2514305;São José de Caiana;0,282347;0
2017;2514404;São José de Espinharas;0,226171;0,000054
2017;2514453;São José dos Ramos;0,283176;0,000054
2017;2514503;São José de Piranhas;0,306039;0,000697
2017;2514552;São José de Princesa;0,26582;0
2017;2514602;São José do Bonfim;0,204304;0
2017;2514651;São José do Brejo do Cruz;0,382885;0
2017;2514701;São José do Sabugi;0,371441;0,000107
2017;2514800;São José dos Cordeiros;0,208587;0
2017;2514909;São Mamede;0,417606;0,000054
2017;2515005;São Miguel de Taipu;0,209678;0
2017;2515104;São Sebastião de Lagoa de Roça;0,309981;0
2017;2515203;São Sebastião do Umbuzeiro;0,362768;0
2017;2515302;Sapé;0,245697;0,000536
2017;2515401;São Vicente do Seridó;0,298333;0
2017;2515500;Serra Branca;0,257974;0
2017;2515609;Serra da Raiz;0,219652;0
2017;2515708;Serra Grande;0,206719;0,000161
2017;2515807;Serra Redonda;0,195903;0
2017;2515906;Serraria;0,441771;0
2017;2515930;Sertãozinho;0,244593;0,000107
2017;2515971;Sobrado;0,184565;0
2017;2516003;Solânea;0,54511;0
2017;2516102;Soledade;0,416458;0
2017;2516151;Sossêgo;0,25777;0
2017;2516201;Sousa;0,577462;0,006274
2017;2516300;Sumé;0,312253;0,000054
2017;2516409;Tacima;0,317412;0
2017;2516508;Taperoá;0,377284;0
2017;2516607;Tavares;0,352673;0
2017;2516706;Teixeira;0,300628;0,000054
2017;2516755;Tenório;0,236518;0
2017;2516805;Triunfo;0,543299;0,000161
2017;2516904;Uiraúna;0,35524;0,000536
2017;2517001;Umbuzeiro;0,27027;0,000054
2017;2517100;Várzea;0,266383;0
2017;2517209;Vieirópolis;0,296003;0
2017;2517407;Zabelê;0,211464;0
2016;2500106;Água Branca;0,279105;0,000643
2016;2500205;Aguiar;0,180344;0
2016;2500304;Alagoa Grande;0,498477;0
2016;2500403;Alagoa Nova;0,431381;0,000026
2016;2500502;Alagoinha;0,226745;0
2016;2500536;Alcantil;0,235124;0,000669
2016;2500577;Algodão de Jandaíra;0,224828;0
2016;2500601;Alhandra;0,261707;0,000103
2016;2500700;São João do Rio do Peixe;0,273037;0,000077
2016;2500734;Amparo;0,308577;0
2016;2500775;Aparecida;0,403435;0,000103
2016;2500809;Araçagi;0,260695;0,000026
2016;2500908;Arara;0,255135;0
2016;2501005;Araruna;0,251877;0,000026
2016;2501104;Areia;0,187949;0,000103
2016;2501153;Areia de Baraúnas;0,172345;0
2016;2501203;Areial;0,194726;0
2016;2501302;Aroeiras;0,326948;0
2016;2501351;Assunção;0,217217;0,000026
2016;2501401;Baía da Traição;0,390518;0
2016;2501500;Bananeiras;0,452673;0,000129
2016;2501534;Baraúna;0,220587;0
2016;2501575;Barra de Santana;0,213542;0
2016;2501609;Barra de Santa Rosa;0,284976;0,000077
2016;2501708;Barra de São Miguel;0,282377;0
2016;2501807;Bayeux;0,50787;0,000412
2016;2501906;Belém;0,248149;0,000206
2016;2502003;Belém do Brejo do Cruz;0,235633;0
2016;2502052;Bernardino Batista;0,361081;0
2016;2502102;Boa Ventura;0,241685;0,000051
2016;2502151;Boa Vista;0,208385;0
2016;2502201;Bom Jesus;0,248932;0,000051
2016;2502300;Bom Sucesso;0,225538;0
2016;2502409;Bonito de Santa Fé;0,194807;0
2016;2502508;Boqueirão;0,211367;0,000026
2016;2502607;Igaracy;0,207211;0
2016;2502706;Borborema;0,229132;0
2016;2502805;Brejo do Cruz;0,240611;0,000026
2016;2502904;Brejo dos Santos;0,334505;0
2016;2503001;Caaporã;0,236218;0,000978
2016;2503100;Cabaceiras;0,380988;0
2016;2503209;Cabedelo;0,537155;0,00018
2016;2503308;Cachoeira dos Índios;0,279704;0,000103
2016;2503407;Cacimba de Areia;0,209036;0
2016;2503506;Cacimba de Dentro;0,236342;0
2016;2503555;Cacimbas;0,216875;0
2016;2503605;Caiçara;0,18142;0
2016;2503704;Cajazeiras;0,554439;0,003576
2016;2503753;Cajazeirinhas;0,203254;0
2016;2503803;Caldas Brandão;0,191108;0,000026
2016;2503902;Camalaú;0,48143;0
2016;2504009;Campina Grande;0,466513;0,006277
2016;2504033;Capim;0,352943;0
2016;2504074;Caraúbas;0,488193;0
2016;2504108;Carrapateira;0,233909;0
2016;2504157;Casserengue;0,162615;0
2016;2504207;Catingueira;0,174697;0
2016;2504306;Catolé do Rocha;0,343478;0,000051
2016;2504355;Caturité;0,248678;0,000026
2016;2504405;Conceição;0,232974;0,000026
2016;2504504;Condado;0,301653;0,000026
2016;2504603;Conde;0,284107;0,000077
2016;2504702;Congo;0,284607;0
2016;2504801;Coremas;0,198249;0,000026
2016;2504850;Coxixola;0,251427;0,000026
2016;2504900;Cruz do Espírito Santo;0,538293;0,000026
2016;2505006;Cubati;0,188305;0
2016;2505105;Cuité;0,267491;0,000077
2016;2505204;Cuitegi;0,245171;0,000026
2016;2505238;Cuité de Mamanguape;0,14968;0
2016;2505279;Curral de Cima;0,172819;0
2016;2505303;Curral Velho;0,151347;0
2016;2505352;Damião;0,254376;0
2016;2505402;Desterro;0,242215;0
2016;2505501;Vista Serrana;0,149648;0,000026
2016;2505600;Diamante;0,223963;0
2016;2505709;Dona Inês;0,410728;0,000051
2016;2505808;Duas Estradas;0,188826;0,000051
2016;2505907;Emas;0,180083;0,000026
2016;2506004;Esperança;0,517011;0,000077
2016;2506103;Fagundes;0,184415;0
2016;2506202;Frei Martinho;0,23107;0
2016;2506251;Gado Bravo;0,236662;0
2016;2506301;Guarabira;0,518435;0,000309
2016;2506400;Gurinhém;0,345822;0
2016;2506509;Gurjão;0,223856;0
2016;2506608;Ibiara;0,223765;0,000026
2016;2506707;Imaculada;0,383034;0,000026
2016;2506806;Ingá;0,308009;0,000026
2016;2506905;Itabaiana;0,509024;0,000129
2016;2507002;Itaporanga;0,382165;0,000154
2016;2507101;Itapororoca;0,252586;0,000103
2016;2507200;Itatuba;0,22734;0
2016;2507309;Jacaraú;0,157196;0
2016;2507408;Jericó;0,357147;0
2016;2507507;João Pessoa;0,659525;0,01573
2016;2507606;Juarez Távora;0,199415;0
2016;2507705;Juazeirinho;0,235148;0,000051
2016;2507804;Junco do Seridó;0,226939;0,000026
2016;2507903;Juripiranga;0,236216;0,000051
2016;2508000;Juru;0,303056;0,000026
2016;2508109;Lagoa;0,156724;0,000026
2016;2508208;Lagoa de Dentro;0,204708;0
2016;2508307;Lagoa Seca;0,392342;0,000077
2016;2508406;Lastro;0,258115;0
2016;2508505;Livramento;0,39088;0
2016;2508554;Logradouro;0,185088;0
2016;2508604;Lucena;0,463075;0,000026
2016;2508703;Mãe d'Água;0,186883;0,000026
2016;2508802;Malta;0,142384;0,000026
2016;2508901;Mamanguape;0,46232;0,000051
2016;2509008;Manaíra;0,232372;0
2016;2509057;Marcação;0,14409;0,000026
2016;2509107;Mari;0,485824;0,000026
2016;2509156;Marizópolis;0,244026;0
2016;2509206;Massaranduba;0,357494;0
2016;2509305;Mataraca;0,207728;0
2016;2509339;Matinhas;0,212532;0
2016;2509370;Mato Grosso;0,133257;0
2016;2509396;Maturéia;0,207491;0,000026
2016;2509404;Mogeiro;0,302348;0,000077
2016;2509503;Montadas;0,229118;0
2016;2509602;Monte Horebe;0,357259;0,000077
2016;2509701;Monteiro;0,58566;0,000566
2016;2509800;Mulungu;0,306626;0
2016;2509909;Natuba;0,206047;0
2016;2510006;Nazarezinho;0,251128;0
2016;2510105;Nova Floresta;0,264257;0
2016;2510204;Nova Olinda;0,207811;0
2016;2510303;Nova Palmeira;0,176962;0
2016;2510402;Olho d'Água;0,198856;0
2016;2510501;Olivedos;0,180902;0,000026
2016;2510600;Ouro Velho;0,177854;0,000103
2016;2510659;Parari;0,205859;0
2016;2510709;Passagem;0,171196;0,000026
2016;2510808;Patos;0,638165;0,001621
2016;2510907;Paulista;0,292478;0,000026
2016;2511004;Pedra Branca;0,180019;0,000051
2016;2511103;Pedra Lavrada;0,305573;0
2016;2511202;Pedras de Fogo;0,35236;0,000103
2016;2511301;Piancó;0,224677;0,000077
2016;2511400;Picuí;0,289441;0,000051
2016;2511509;Pilar;0,180165;0,000051
2016;2511608;Pilões;0,170072;0
2016;2511707;Pilõezinhos;0,221339;0
2016;2511806;Pirpirituba;0,264451;0
2016;2511905;Pitimbu;0,256368;0,000077
2016;2512002;Pocinhos;0,278204;0,000026
2016;2512036;Poço Dantas;0,297835;0,000051
2016;2512077;Poço de José de Moura;0,540801;0,000154
2016;2512101;Pombal;0,41954;0,000463
2016;2512200;Prata;0,175706;0,000695
2016;2512309;Princesa Isabel;0,226234;0,000026
2016;2512408;Puxinanã;0,159713;0,000026
2016;2512507;Queimadas;0,444991;0,000077
2016;2512606;Quixaba;0,133233;0
2016;2512705;Remígio;0,235839;0,000026
2016;2512721;Pedro Régis;0,2503;0,000026
2016;2512747;Riachão;0,226416;0
2016;2512754;Riachão do Bacamarte;0,242218;0
2016;2512762;Riachão do Poço;0,430115;0
2016;2512788;Riacho de Santo Antônio;0,370285;0
2016;2512804;Riacho dos Cavalos;0,232395;0,000026
2016;2512903;Rio Tinto;0,292739;0,000077
2016;2513000;Salgadinho;0,215852;0,000309
2016;2513109;Salgado de São Félix;0,216457;0,000026
2016;2513158;Santa Cecília;0,227615;0
2016;2513208;Santa Cruz;0,232897;0,000026
2016;2513307;Santa Helena;0,207569;0
2016;2513356;Santa Inês;0,2082;0
2016;2513406;Santa Luzia;0,278855;0,000283
2016;2513505;Santana de Mangueira;0,210335;0
2016;2513604;Santana dos Garrotes;0,238232;0
2016;2513653;Joca Claudino;0,244234;0
2016;2513703;Santa Rita;0,529726;0,000695
2016;2513802;Santa Teresinha;0,346224;0
2016;2513851;Santo André;0,224768;0
2016;2513901;São Bento;0,313428;0,001029
2016;2513927;São Bentinho;0,201108;0,000051
2016;2513943;São Domingos do Cariri;0,156603;0
2016;2513968;São Domingos;0,231578;0
2016;2513984;São Francisco;0,224689;0,000051
2016;2514008;São João do Cariri;0,332072;0,000026
2016;2514107;São João do Tigre;0,234242;0,000026
2016;2514206;São José da Lagoa Tapada;0,19753;0
2016;2514305;São José de Caiana;0,226527;0
2016;2514404;São José de Espinharas;0,198244;0,000026
2016;2514453;São José dos Ramos;0,252766;0
2016;2514503;São José de Piranhas;0,307467;0,000334
2016;2514552;São José de Princesa;0,19579;0
2016;2514602;São José do Bonfim;0,169145;0
2016;2514651;São José do Brejo do Cruz;0,325729;0
2016;2514701;São José do Sabugi;0,268553;0,000206
2016;2514800;São José dos Cordeiros;0,165583;0
2016;2514909;São Mamede;0,387474;0
2016;2515005;São Miguel de Taipu;0,199551;0
2016;2515104;São Sebastião de Lagoa de Roça;0,283886;0
2016;2515203;São Sebastião do Umbuzeiro;0,425469;0
2016;2515302;Sapé;0,226198;0,000051
2016;2515401;São Vicente do Seridó;0,288577;0
2016;2515500;Serra Branca;0,293973;0,000051
2016;2515609;Serra da Raiz;0,204786;0
2016;2515708;Serra Grande;0,179266;0,000026
2016;2515807;Serra Redonda;0,178058;0
2016;2515906;Serraria;0,422581;0,000051
2016;2515930;Sertãozinho;0,220533;0,000026
2016;2515971;Sobrado;0,152679;0
2016;2516003;Solânea;0,518349;0,000129
2016;2516102;Soledade;0,384729;0,000051
2016;2516151;Sossêgo;0,220737;0
2016;2516201;Sousa;0,561989;0,001441
2016;2516300;Sumé;0,285373;0,000206
2016;2516409;Tacima;0,287674;0
2016;2516508;Taperoá;0,346036;0
2016;2516607;Tavares;0,306834;0
2016;2516706;Teixeira;0,263322;0,000026
2016;2516755;Tenório;0,212518;0
2016;2516805;Triunfo;0,548453;0,000103
2016;2516904;Uiraúna;0,34668;0,000206
2016;2517001;Umbuzeiro;0,23101;0,000026
2016;2517100;Várzea;0,235231;0,000051
2016;2517209;Vieirópolis;0,282746;0
2016;2517407;Zabelê;0,207363;0
2015;2500106;Água Branca;0,286165;0
2015;2500205;Aguiar;0,186465;0
2015;2500304;Alagoa Grande;0,522457;0
2015;2500403;Alagoa Nova;0,430336;0
2015;2500502;Alagoinha;0,276516;0
2015;2500536;Alcantil;0,243289;0
2015;2500577;Algodão de Jandaíra;0,226998;0
2015;2500601;Alhandra;0,261707;0,000067
2015;2500700;São João do Rio do Peixe;0,326238;0,000401
2015;2500734;Amparo;0,262737;0
2015;2500775;Aparecida;0,39449;0,000334
2015;2500809;Araçagi;0,254234;0
2015;2500908;Arara;0,251202;0
2015;2501005;Araruna;0,249671;0
2015;2501104;Areia;0,245542;0,000134
2015;2501153;Areia de Baraúnas;0,244843;0
2015;2501203;Areial;0,203184;0
2015;2501302;Aroeiras;0,311572;0,000067
2015;2501351;Assunção;0,223174;0
2015;2501401;Baía da Traição;0,390156;0
2015;2501500;Bananeiras;0,456216;0,000067
2015;2501534;Baraúna;0,219446;0
2015;2501575;Barra de Santana;0,223002;0
2015;2501609;Barra de Santa Rosa;0,286676;0
2015;2501708;Barra de São Miguel;0,279954;0
2015;2501807;Bayeux;0,55476;0,000735
2015;2501906;Belém;0,287351;0
2015;2502003;Belém do Brejo do Cruz;0,246968;0
2015;2502052;Bernardino Batista;0,358871;0
2015;2502102;Boa Ventura;0,224163;0,000067
2015;2502151;Boa Vista;0,257387;0
2015;2502201;Bom Jesus;0,252614;0
2015;2502300;Bom Sucesso;0,286789;0
2015;2502409;Bonito de Santa Fé;0,197448;0
2015;2502508;Boqueirão;0,209362;0
2015;2502607;Igaracy;0,207285;0
2015;2502706;Borborema;0,22961;0
2015;2502805;Brejo do Cruz;0,236011;0
2015;2502904;Brejo dos Santos;0,41554;0,000067
2015;2503001;Caaporã;0,2435;0
2015;2503100;Cabaceiras;0,384415;0
2015;2503209;Cabedelo;0,548416;0,0002
2015;2503308;Cachoeira dos Índios;0,264675;0,000467
2015;2503407;Cacimba de Areia;0,227855;0
2015;2503506;Cacimba de Dentro;0,236342;0
2015;2503555;Cacimbas;0,225683;0,000067
2015;2503605;Caiçara;0,177005;0
2015;2503704;Cajazeiras;0,562115;0,004341
2015;2503753;Cajazeirinhas;0,219461;0
2015;2503803;Caldas Brandão;0,187867;0
2015;2503902;Camalaú;0,470942;0
2015;2504009;Campina Grande;0,483346;0,003673
2015;2504033;Capim;0,411812;0
2015;2504074;Caraúbas;0,469904;0
2015;2504108;Carrapateira;0,244854;0,000134
2015;2504157;Casserengue;0,173006;0
2015;2504207;Catingueira;0,187551;0,0002
2015;2504306;Catolé do Rocha;0,419676;0,000267
2015;2504355;Caturité;0,250294;0
2015;2504405;Conceição;0,237574;0
2015;2504504;Condado;0,302346;0,0002
2015;2504603;Conde;0,361551;0
2015;2504702;Congo;0,288714;0
2015;2504801;Coremas;0,204188;0,000134
2015;2504850;Coxixola;0,249855;0
2015;2504900;Cruz do Espírito Santo;0,538293;0
2015;2505006;Cubati;0,231475;0
2015;2505105;Cuité;0,272352;0,000401
2015;2505204;Cuitegi;0,23734;0
2015;2505238;Cuité de Mamanguape;0,152571;0
2015;2505279;Curral de Cima;0,169083;0
2015;2505303;Curral Velho;0,155807;0
2015;2505352;Damião;0,270133;0
2015;2505402;Desterro;0,253681;0
2015;2505501;Vista Serrana;0,150843;0
2015;2505600;Diamante;0,224084;0
2015;2505709;Dona Inês;0,412075;0
2015;2505808;Duas Estradas;0,188686;0
2015;2505907;Emas;0,186039;0,000067
2015;2506004;Esperança;0,520991;0
2015;2506103;Fagundes;0,194642;0
2015;2506202;Frei Martinho;0,234492;0
2015;2506251;Gado Bravo;0,225593;0
2015;2506301;Guarabira;0,516455;0,000134
2015;2506400;Gurinhém;0,349769;0
2015;2506509;Gurjão;0,214636;0
2015;2506608;Ibiara;0,221632;0
2015;2506707;Imaculada;0,382551;0
2015;2506806;Ingá;0,359046;0
2015;2506905;Itabaiana;0,487893;0
2015;2507002;Itaporanga;0,381972;0,001002
2015;2507101;Itapororoca;0,251724;0
2015;2507200;Itatuba;0,226302;0
2015;2507309;Jacaraú;0,162577;0
2015;2507408;Jericó;0,413182;0
2015;2507507;João Pessoa;0,671636;0,008214
2015;2507606;Juarez Távora;0,202237;0
2015;2507705;Juazeirinho;0,303073;0,000067
2015;2507804;Junco do Seridó;0,285229;0,000067
2015;2507903;Juripiranga;0,23528;0
2015;2508000;Juru;0,2989;0
2015;2508109;Lagoa;0,243437;0
2015;2508208;Lagoa de Dentro;0,205618;0
2015;2508307;Lagoa Seca;0,391283;0
2015;2508406;Lastro;0,329644;0
2015;2508505;Livramento;0,399146;0
2015;2508554;Logradouro;0,183687;0
2015;2508604;Lucena;0,471622;0
2015;2508703;Mãe d'Água;0,187232;0
2015;2508802;Malta;0,150062;0,000067
2015;2508901;Mamanguape;0,473575;0
2015;2509008;Manaíra;0,235656;0
2015;2509057;Marcação;0,147001;0
2015;2509107;Mari;0,490956;0
2015;2509156;Marizópolis;0,292868;0,000134
2015;2509206;Massaranduba;0,367902;0
2015;2509305;Mataraca;0,204712;0
2015;2509339;Matinhas;0,213533;0
2015;2509370;Mato Grosso;0,21491;0
2015;2509396;Maturéia;0,210767;0,000067
2015;2509404;Mogeiro;0,296214;0,000067
2015;2509503;Montadas;0,214601;0
2015;2509602;Monte Horebe;0,343343;0
2015;2509701;Monteiro;0,574765;0
2015;2509800;Mulungu;0,306626;0
2015;2509909;Natuba;0,29615;0
2015;2510006;Nazarezinho;0,28497;0,000134
2015;2510105;Nova Floresta;0,258912;0
2015;2510204;Nova Olinda;0,215505;0
2015;2510303;Nova Palmeira;0,222754;0
2015;2510402;Olho d'Água;0,260682;0,0002
2015;2510501;Olivedos;0,160237;0
2015;2510600;Ouro Velho;0,228611;0
2015;2510659;Parari;0,217684;0
2015;2510709;Passagem;0,233964;0
2015;2510808;Patos;0,646823;0,003673
2015;2510907;Paulista;0,37032;0
2015;2511004;Pedra Branca;0,186418;0
2015;2511103;Pedra Lavrada;0,289432;0
2015;2511202;Pedras de Fogo;0,351911;0
2015;2511301;Piancó;0,243742;0,000067
2015;2511400;Picuí;0,283821;0
2015;2511509;Pilar;0,194422;0
2015;2511608;Pilões;0,164424;0
2015;2511707;Pilõezinhos;0,290298;0
2015;2511806;Pirpirituba;0,262626;0
2015;2511905;Pitimbu;0,276342;0
2015;2512002;Pocinhos;0,272612;0
2015;2512036;Poço Dantas;0,293757;0
2015;2512077;Poço de José de Moura;0,581022;0,000067
2015;2512101;Pombal;0,42252;0,001002
2015;2512200;Prata;0,260384;0,000067
2015;2512309;Princesa Isabel;0,294227;0
2015;2512408;Puxinanã;0,18001;0
2015;2512507;Queimadas;0,471422;0,000067
2015;2512606;Quixaba;0,191896;0,000067
2015;2512705;Remígio;0,227571;0,000067
2015;2512721;Pedro Régis;0,233893;0
2015;2512747;Riachão;0,225081;0
2015;2512754;Riachão do Bacamarte;0,248381;0
2015;2512762;Riachão do Poço;0,473955;0
2015;2512788;Riacho de Santo Antônio;0,365252;0
2015;2512804;Riacho dos Cavalos;0,225312;0
2015;2512903;Rio Tinto;0,293249;0
2015;2513000;Salgadinho;0,219325;0
2015;2513109;Salgado de São Félix;0,229182;0
2015;2513158;Santa Cecília;0,230352;0
2015;2513208;Santa Cruz;0,224614;0
2015;2513307;Santa Helena;0,271422;0,000067
2015;2513356;Santa Inês;0,209591;0
2015;2513406;Santa Luzia;0,287441;0,000868
2015;2513505;Santana de Mangueira;0,271603;0,000134
2015;2513604;Santana dos Garrotes;0,233516;0
2015;2513653;Joca Claudino;0,323382;0
2015;2513703;Santa Rita;0,529968;0,000267
2015;2513802;Santa Teresinha;0,341628;0
2015;2513851;Santo André;0,227449;0
2015;2513901;São Bento;0,406162;0,000467
2015;2513927;São Bentinho;0,248219;0
2015;2513943;São Domingos do Cariri;0,153938;0
2015;2513968;São Domingos;0,22566;0
2015;2513984;São Francisco;0,222168;0,000267
2015;2514008;São João do Cariri;0,347724;0
2015;2514107;São João do Tigre;0,319532;0
2015;2514206;São José da Lagoa Tapada;0,189362;0
2015;2514305;São José de Caiana;0,219047;0
2015;2514404;São José de Espinharas;0,203409;0,000134
2015;2514453;São José dos Ramos;0,260356;0
2015;2514503;São José de Piranhas;0,410846;0,000401
2015;2514552;São José de Princesa;0,190333;0
2015;2514602;São José do Bonfim;0,17108;0
2015;2514651;São José do Brejo do Cruz;0,409575;0
2015;2514701;São José do Sabugi;0,31376;0,000067
2015;2514800;São José dos Cordeiros;0,174273;0
2015;2514909;São Mamede;0,439017;0,000067
2015;2515005;São Miguel de Taipu;0,257358;0
2015;2515104;São Sebastião de Lagoa de Roça;0,280625;0
2015;2515203;São Sebastião do Umbuzeiro;0,428696;0
2015;2515302;Sapé;0,224044;0
2015;2515401;São Vicente do Seridó;0,288577;0,000067
2015;2515500;Serra Branca;0,25423;0,000067
2015;2515609;Serra da Raiz;0,201631;0
2015;2515708;Serra Grande;0,181953;0
2015;2515807;Serra Redonda;0,176875;0
2015;2515906;Serraria;0,460895;0
2015;2515930;Sertãozinho;0,222597;0
2015;2515971;Sobrado;0,213889;0
2015;2516003;Solânea;0,526755;0
2015;2516102;Soledade;0,386568;0
2015;2516151;Sossêgo;0,226661;0
2015;2516201;Sousa;0,623416;0,004675
2015;2516300;Sumé;0,303105;0
2015;2516409;Tacima;0,289262;0
2015;2516508;Taperoá;0,358583;0
2015;2516607;Tavares;0,320168;0
2015;2516706;Teixeira;0,266462;0,000067
2015;2516755;Tenório;0,280354;0
2015;2516805;Triunfo;0,592707;0,000067
2015;2516904;Uiraúna;0,40071;0,000267
2015;2517001;Umbuzeiro;0,228915;0
2015;2517100;Várzea;0,243064;0
2015;2517209;Vieirópolis;0,295891;0
2015;2517407;Zabelê;0,281739;0
